ncbi_gene_id,gene_symbol,association_type,disease_id
79058,ASPSCR1,UNKNOWN,ORPHA:319308
57591,MRTFA,UNKNOWN,ORPHA:619941
275,AMT,UNKNOWN,ORPHA:289863
2731,GLDC,UNKNOWN,ORPHA:289863
2653,GCSH,UNKNOWN,ORPHA:289863
6536,SLC6A9,UNKNOWN,ORPHA:289863
7466,WFS1,UNKNOWN,ORPHA:411590
4352,MPL,UNKNOWN,ORPHA:397692
7066,THPO,UNKNOWN,ORPHA:397692
65057,ACD,UNKNOWN,ORPHA:397692
2632,GBE1,UNKNOWN,ORPHA:308655
275,AMT,UNKNOWN,ORPHA:289860
2731,GLDC,UNKNOWN,ORPHA:289860
2653,GCSH,UNKNOWN,ORPHA:289860
6536,SLC6A9,UNKNOWN,ORPHA:289860
11330,CTRC,UNKNOWN,ORPHA:64740
5644,PRSS1,UNKNOWN,ORPHA:64740
6690,SPINK1,UNKNOWN,ORPHA:64740
50801,KCNK4,UNKNOWN,ORPHA:598603
9573,GDF3,UNKNOWN,ORPHA:2345
392255,GDF6,UNKNOWN,ORPHA:2345
4222,MEOX1,UNKNOWN,ORPHA:2345
1075,CTSC,UNKNOWN,ORPHA:2342
7351,UCP2,UNKNOWN,ORPHA:276556
2697,GJA1,UNKNOWN,ORPHA:1010
6303,SAT1,UNKNOWN,ORPHA:2340
51360,MBTPS2,UNKNOWN,ORPHA:2340
4035,LRP1,UNKNOWN,ORPHA:2340
1545,CYP1B1,UNKNOWN,ORPHA:98976
4053,LTBP2,UNKNOWN,ORPHA:98976
4653,MYOC,UNKNOWN,ORPHA:98976
7010,TEK,UNKNOWN,ORPHA:98976
57716,PRX,UNKNOWN,ORPHA:64748
5376,PMP22,UNKNOWN,ORPHA:64748
1959,EGR2,UNKNOWN,ORPHA:64748
4359,MPZ,UNKNOWN,ORPHA:64748
2202,EFEMP1,UNKNOWN,ORPHA:98977
1545,CYP1B1,UNKNOWN,ORPHA:98977
4653,MYOC,UNKNOWN,ORPHA:98977
5308,PITX2,UNKNOWN,ORPHA:98978
2296,FOXC1,UNKNOWN,ORPHA:98978
8651,SOCS1,UNKNOWN,ORPHA:619948
6935,ZEB1,UNKNOWN,ORPHA:98973
30813,VSX1,UNKNOWN,ORPHA:98973
58495,OVOL2,UNKNOWN,ORPHA:98973
79977,GRHL2,UNKNOWN,ORPHA:98973
1296,COL8A2,UNKNOWN,ORPHA:98973
6935,ZEB1,UNKNOWN,ORPHA:98974
123624,AGBL1,UNKNOWN,ORPHA:98974
6925,TCF4,UNKNOWN,ORPHA:98974
83959,SLC4A11,UNKNOWN,ORPHA:98974
1296,COL8A2,UNKNOWN,ORPHA:98974
23476,BRD4,UNKNOWN,ORPHA:443167
256646,NUTM1,UNKNOWN,ORPHA:443167
6927,HNF1A,UNKNOWN,ORPHA:319303
1288,COL4A6,UNKNOWN,ORPHA:1018
1287,COL4A5,UNKNOWN,ORPHA:1018
58495,OVOL2,UNKNOWN,ORPHA:98975
4000,LMNA,UNKNOWN,ORPHA:2348
3300,DNAJB2,UNKNOWN,ORPHA:314485
64856,VWA1,UNKNOWN,ORPHA:314485
1615,DARS1,UNKNOWN,ORPHA:363412
64412,GZF1,UNKNOWN,ORPHA:527450
22856,CHSY1,UNKNOWN,ORPHA:363417
30813,VSX1,UNKNOWN,ORPHA:2335
5080,PAX6,UNKNOWN,ORPHA:2334
1785,DNM2,UNKNOWN,ORPHA:363409
29123,ANKRD11,UNKNOWN,ORPHA:2332
9759,HDAC4,UNKNOWN,ORPHA:1001
8943,AP3D1,UNKNOWN,ORPHA:1000
4693,NDP,UNKNOWN,ORPHA:91495
220202,ATOH7,UNKNOWN,ORPHA:91495
8322,FZD4,UNKNOWN,ORPHA:91495
6261,RYR1,UNKNOWN,ORPHA:466650
3769,KCNJ13,UNKNOWN,ORPHA:91496
362,AQP5,UNKNOWN,ORPHA:2337
26580,BSCL2,UNKNOWN,ORPHA:363400
2703,GJA8,UNKNOWN,ORPHA:91490
91851,CHRDL1,UNKNOWN,ORPHA:91489
6905,TBCE,UNKNOWN,ORPHA:2323
8085,KMT2D,UNKNOWN,ORPHA:2322
7403,KDM6A,UNKNOWN,ORPHA:2322
672,BRCA1,UNKNOWN,ORPHA:70567
675,BRCA2,UNKNOWN,ORPHA:70567
5774,PTPN3,UNKNOWN,ORPHA:70567
5308,PITX2,UNKNOWN,ORPHA:91481
9076,CLDN1,UNKNOWN,ORPHA:59303
5308,PITX2,UNKNOWN,ORPHA:91483
2296,FOXC1,UNKNOWN,ORPHA:91483
4000,LMNA,UNKNOWN,ORPHA:90153
3350,HTR1A,UNKNOWN,ORPHA:498251
6833,ABCC8,UNKNOWN,ORPHA:276575
10269,ZMPSTE24,UNKNOWN,ORPHA:90154
79840,NHEJ1,UNKNOWN,ORPHA:169079
3767,KCNJ11,UNKNOWN,ORPHA:276580
2657,GDF1,UNKNOWN,ORPHA:216718
23389,MED13L,UNKNOWN,ORPHA:216718
7547,ZIC3,UNKNOWN,ORPHA:216718
55997,CFC1,UNKNOWN,ORPHA:216718
2895,GRID2,UNKNOWN,ORPHA:363432
2332,FMR1,UNKNOWN,ORPHA:449291
27232,GNMT,UNKNOWN,ORPHA:289891
85358,SHANK3,UNKNOWN,ORPHA:48652
6774,STAT3,UNKNOWN,ORPHA:2314
3572,IL6ST,UNKNOWN,ORPHA:2314
54658,UGT1A1,UNKNOWN,ORPHA:2312
134701,RIPPLY2,UNKNOWN,ORPHA:2311
10683,DLL3,UNKNOWN,ORPHA:2311
3955,LFNG,UNKNOWN,ORPHA:2311
84667,HES7,UNKNOWN,ORPHA:2311
145873,MESP2,UNKNOWN,ORPHA:2311
6663,SOX10,UNKNOWN,ORPHA:163746
1909,EDNRA,UNKNOWN,ORPHA:443995
157570,ESCO2,UNKNOWN,ORPHA:2319
79583,TMEM231,UNKNOWN,ORPHA:2318
51524,TMEM138,UNKNOWN,ORPHA:2318
23090,ZNF423,UNKNOWN,ORPHA:2318
80184,CEP290,UNKNOWN,ORPHA:2318
51259,TMEM216,UNKNOWN,ORPHA:2318
57545,CC2D2A,UNKNOWN,ORPHA:2318
65062,TMEM237,UNKNOWN,ORPHA:2318
197131,UBR1,UNKNOWN,ORPHA:2315
1832,DSP,UNKNOWN,ORPHA:50942
1828,DSG1,UNKNOWN,ORPHA:50942
3848,KRT1,UNKNOWN,ORPHA:50942
1508,CTSB,UNKNOWN,ORPHA:50943
80326,WNT10A,UNKNOWN,ORPHA:50944
5745,PTH1R,UNKNOWN,ORPHA:50945
200205,IBA57,UNKNOWN,ORPHA:363424
2548,GAA,UNKNOWN,ORPHA:420429
79827,CLMP,UNKNOWN,ORPHA:2301
2316,FLNA,UNKNOWN,ORPHA:2301
57217,TTC7A,UNKNOWN,ORPHA:2300
7355,SLC35A2,UNKNOWN,ORPHA:268973
5318,PKP2,UNKNOWN,ORPHA:293910
1832,DSP,UNKNOWN,ORPHA:293910
7043,TGFB3,UNKNOWN,ORPHA:293910
11155,LDB3,UNKNOWN,ORPHA:293910
3728,JUP,UNKNOWN,ORPHA:293910
6262,RYR2,UNKNOWN,ORPHA:293910
1824,DSC2,UNKNOWN,ORPHA:293910
79188,TMEM43,UNKNOWN,ORPHA:293910
29119,CTNNA3,UNKNOWN,ORPHA:293910
4000,LMNA,UNKNOWN,ORPHA:293910
1829,DSG2,UNKNOWN,ORPHA:293910
1000,CDH2,UNKNOWN,ORPHA:293910
7273,TTN,UNKNOWN,ORPHA:293910
6833,ABCC8,UNKNOWN,ORPHA:276598
3868,KRT16,UNKNOWN,ORPHA:2309
3872,KRT17,UNKNOWN,ORPHA:2309
3853,KRT6A,UNKNOWN,ORPHA:2309
3854,KRT6B,UNKNOWN,ORPHA:2309
2313,FLI1,UNKNOWN,ORPHA:2308
57167,SALL4,UNKNOWN,ORPHA:2307
9570,GOSR2,UNKNOWN,ORPHA:280620
5950,RBP4,UNKNOWN,ORPHA:352718
145258,GSC,UNKNOWN,ORPHA:397623
406960,MIR184,UNKNOWN,ORPHA:293936
1604,CD55,UNKNOWN,ORPHA:566175
3048,HBG2,UNKNOWN,ORPHA:280615
51135,IRAK4,UNKNOWN,ORPHA:70592
6697,SPR,UNKNOWN,ORPHA:70594
1130,LYST,UNKNOWN,ORPHA:352723
3508,IGHMBP2,UNKNOWN,ORPHA:98920
5428,POLG,UNKNOWN,ORPHA:70595
56652,TWNK,UNKNOWN,ORPHA:70595
23556,PIGN,UNKNOWN,ORPHA:280633
56603,CYP26B1,UNKNOWN,ORPHA:293925
59335,PRDM12,UNKNOWN,ORPHA:478664
60482,SLC5A7,UNKNOWN,ORPHA:98914
4649,MYO9A,UNKNOWN,ORPHA:98914
1305,COL13A1,UNKNOWN,ORPHA:98914
1103,CHAT,UNKNOWN,ORPHA:98914
6576,SLC25A1,UNKNOWN,ORPHA:98914
6843,VAMP1,UNKNOWN,ORPHA:98914
375790,AGRN,UNKNOWN,ORPHA:98914
127833,SYT2,UNKNOWN,ORPHA:98914
6572,SLC18A3,UNKNOWN,ORPHA:98914
6616,SNAP25,UNKNOWN,ORPHA:98914
8292,COLQ,UNKNOWN,ORPHA:98915
3913,LAMB2,UNKNOWN,ORPHA:98915
5376,PMP22,UNKNOWN,ORPHA:98916
9499,MYOT,UNKNOWN,ORPHA:98911
11155,LDB3,UNKNOWN,ORPHA:98912
6329,SCN4A,UNKNOWN,ORPHA:98913
1134,CHRNA1,UNKNOWN,ORPHA:98913
4038,LRP4,UNKNOWN,ORPHA:98913
1305,COL13A1,UNKNOWN,ORPHA:98913
1140,CHRNB1,UNKNOWN,ORPHA:98913
1144,CHRND,UNKNOWN,ORPHA:98913
1145,CHRNE,UNKNOWN,ORPHA:98913
4593,MUSK,UNKNOWN,ORPHA:98913
5913,RAPSN,UNKNOWN,ORPHA:98913
375790,AGRN,UNKNOWN,ORPHA:98913
221264,AK9,UNKNOWN,ORPHA:98913
285489,DOK7,UNKNOWN,ORPHA:98913
4254,KITLG,UNKNOWN,ORPHA:280628
673,BRAF,UNKNOWN,ORPHA:58017
5426,POLE,UNKNOWN,ORPHA:352712
55691,FRMD4A,UNKNOWN,ORPHA:466688
925,CD8A,UNKNOWN,ORPHA:169085
5621,PRNP,UNKNOWN,ORPHA:397606
1107,CHD3,UNKNOWN,ORPHA:599082
10319,LAMC3,UNKNOWN,ORPHA:280640
7504,XK,UNKNOWN,ORPHA:59306
917,CD3G,UNKNOWN,ORPHA:169082
3861,KRT14,UNKNOWN,ORPHA:86920
27010,TPK1,UNKNOWN,ORPHA:293955
57152,SLURP1,UNKNOWN,ORPHA:86923
145264,SERPINA12,UNKNOWN,ORPHA:86923
51099,ABHD5,UNKNOWN,ORPHA:98907
57104,PNPLA2,UNKNOWN,ORPHA:98908
1674,DES,UNKNOWN,ORPHA:98909
58,ACTA1,UNKNOWN,ORPHA:98904
6261,RYR1,UNKNOWN,ORPHA:98905
2533,FYB1,UNKNOWN,ORPHA:566192
208,AKT2,UNKNOWN,ORPHA:293964
7138,TNNT1,UNKNOWN,ORPHA:98902
2050,EPHB4,UNKNOWN,ORPHA:90186
91662,NLRP12,UNKNOWN,ORPHA:247868
83938,LRMDA,UNKNOWN,ORPHA:352745
7157,TP53,UNKNOWN,ORPHA:70573
5925,RB1,UNKNOWN,ORPHA:70573
7161,TP73,UNKNOWN,ORPHA:70573
146167,SLC38A8,UNKNOWN,ORPHA:397618
84984,CEP19,UNKNOWN,ORPHA:397615
11133,KPTN,UNKNOWN,ORPHA:397612
8323,FZD6,UNKNOWN,ORPHA:280654
8456,FOXN1,UNKNOWN,ORPHA:169095
6513,SLC2A1,UNKNOWN,ORPHA:86911
1806,DPYD,UNKNOWN,ORPHA:293948
8626,TP63,UNKNOWN,ORPHA:1896
7337,UBE3A,UNKNOWN,ORPHA:411511
4627,MYH9,UNKNOWN,ORPHA:182050
6638,SNRPN,UNKNOWN,ORPHA:411515
7337,UBE3A,UNKNOWN,ORPHA:411515
57194,ATP10A,UNKNOWN,ORPHA:411515
6440,SFTPC,UNKNOWN,ORPHA:70587
21,ABCA3,UNKNOWN,ORPHA:70587
6439,SFTPB,UNKNOWN,ORPHA:70587
7299,TYR,UNKNOWN,ORPHA:352737
1278,COL1A2,UNKNOWN,ORPHA:1899
1277,COL1A1,UNKNOWN,ORPHA:1899
7299,TYR,UNKNOWN,ORPHA:352734
1001,CDH3,UNKNOWN,ORPHA:1897
85465,SELENOI,UNKNOWN,ORPHA:506353
7528,YY1,UNKNOWN,ORPHA:506358
3073,HEXA,UNKNOWN,ORPHA:309178
4791,NFKB2,UNKNOWN,ORPHA:293978
5324,PLAG1,UNKNOWN,ORPHA:454821
8091,HMGA2,UNKNOWN,ORPHA:454821
1493,CTLA4,UNKNOWN,ORPHA:436159
2322,FLT3,UNKNOWN,ORPHA:589534
4297,KMT2A,UNKNOWN,ORPHA:589534
1161,ERCC8,UNKNOWN,ORPHA:90324
2074,ERCC6,UNKNOWN,ORPHA:90324
3242,HPD,UNKNOWN,ORPHA:69723
26040,SETBP1,UNKNOWN,ORPHA:436151
4208,MEF2C,UNKNOWN,ORPHA:576227
1161,ERCC8,UNKNOWN,ORPHA:90321
2072,ERCC4,UNKNOWN,ORPHA:90321
2074,ERCC6,UNKNOWN,ORPHA:90321
1029,CDKN2A,UNKNOWN,ORPHA:404560
1161,ERCC8,UNKNOWN,ORPHA:90322
2067,ERCC1,UNKNOWN,ORPHA:90322
2074,ERCC6,UNKNOWN,ORPHA:90322
3190,HNRNPK,UNKNOWN,ORPHA:453504
1120,CHKB,UNKNOWN,ORPHA:280671
79848,CSPP1,UNKNOWN,ORPHA:397715
9786,KIAA0586,UNKNOWN,ORPHA:397715
3074,HEXB,UNKNOWN,ORPHA:309162
667,DST,UNKNOWN,ORPHA:412181
3074,HEXB,UNKNOWN,ORPHA:309169
2196,FAT2,UNKNOWN,ORPHA:589527
5728,PTEN,UNKNOWN,ORPHA:210548
220296,HEPACAM,UNKNOWN,ORPHA:210548
23646,PLD3,UNKNOWN,ORPHA:589522
3198,HOXA1,UNKNOWN,ORPHA:69737
5654,HTRA1,UNKNOWN,ORPHA:482077
23086,EXPH5,UNKNOWN,ORPHA:412189
1028,CDKN1C,UNKNOWN,ORPHA:436144
54345,SOX18,UNKNOWN,ORPHA:69735
94137,RP1L1,UNKNOWN,ORPHA:247834
3198,HOXA1,UNKNOWN,ORPHA:69739
342618,SLFN14,UNKNOWN,ORPHA:466806
1277,COL1A1,UNKNOWN,ORPHA:31112
5155,PDGFB,UNKNOWN,ORPHA:31112
57231,SNX14,UNKNOWN,ORPHA:397709
1500,CTNND1,UNKNOWN,ORPHA:1997
999,CDH1,UNKNOWN,ORPHA:1997
8879,SGPL1,UNKNOWN,ORPHA:506334
8575,PRKRA,UNKNOWN,ORPHA:210571
3074,HEXB,UNKNOWN,ORPHA:309155
81607,NECTIN4,UNKNOWN,ORPHA:247820
23479,ISCU,UNKNOWN,ORPHA:43115
5155,PDGFB,UNKNOWN,ORPHA:1980
9213,XPR1,UNKNOWN,ORPHA:1980
5159,PDGFRB,UNKNOWN,ORPHA:1980
57462,MYORG,UNKNOWN,ORPHA:1980
6575,SLC20A2,UNKNOWN,ORPHA:1980
58494,JAM2,UNKNOWN,ORPHA:1980
55699,IARS2,UNKNOWN,ORPHA:436174
5921,RASA1,UNKNOWN,ORPHA:90307
55109,AGGF1,UNKNOWN,ORPHA:90308
79184,BRCC3,UNKNOWN,ORPHA:280679
727857,BHLHA9,UNKNOWN,ORPHA:1986
2626,GATA4,UNKNOWN,ORPHA:251071
727857,BHLHA9,UNKNOWN,ORPHA:157801
2904,GRIN2B,UNKNOWN,ORPHA:589547
7056,THBD,UNKNOWN,ORPHA:436169
64170,CARD9,UNKNOWN,ORPHA:457088
58484,NLRC4,UNKNOWN,ORPHA:436166
3737,KCNA2,UNKNOWN,ORPHA:442835
1759,DNM1,UNKNOWN,ORPHA:442835
8120,AP3B2,UNKNOWN,ORPHA:442835
523,ATP6V1A,UNKNOWN,ORPHA:442835
10991,SLC38A3,UNKNOWN,ORPHA:442835
51343,FZR1,UNKNOWN,ORPHA:442835
1917,EEF1A2,UNKNOWN,ORPHA:442835
23219,FBXO28,UNKNOWN,ORPHA:442835
2561,GABRB2,UNKNOWN,ORPHA:442835
8831,SYNGAP1,UNKNOWN,ORPHA:442835
2558,GABRA5,UNKNOWN,ORPHA:442835
2906,GRIN2D,UNKNOWN,ORPHA:442835
116150,NUS1,UNKNOWN,ORPHA:442835
1213,CLTC,UNKNOWN,ORPHA:442835
51741,WWOX,UNKNOWN,ORPHA:442835
23334,SZT2,UNKNOWN,ORPHA:442835
348980,HCN1,UNKNOWN,ORPHA:442835
2258,FGF13,UNKNOWN,ORPHA:442835
25977,NECAP1,UNKNOWN,ORPHA:442835
23241,PACS2,UNKNOWN,ORPHA:442835
16,AARS1,UNKNOWN,ORPHA:442835
6334,SCN8A,UNKNOWN,ORPHA:442835
9568,GABBR2,UNKNOWN,ORPHA:442835
2555,GABRA2,UNKNOWN,ORPHA:442835
55152,DALRD3,UNKNOWN,ORPHA:442835
26999,CYFIP2,UNKNOWN,ORPHA:442835
4915,NTRK2,UNKNOWN,ORPHA:442835
25973,PARS2,UNKNOWN,ORPHA:442835
23097,CDK19,UNKNOWN,ORPHA:442835
64801,ARV1,UNKNOWN,ORPHA:442835
2257,FGF12,UNKNOWN,ORPHA:442835
5530,PPP3CA,UNKNOWN,ORPHA:442835
478,ATP1A3,UNKNOWN,ORPHA:442835
22906,TRAK1,UNKNOWN,ORPHA:442835
2566,GABRG2,UNKNOWN,ORPHA:442835
7532,YWHAG,UNKNOWN,ORPHA:442835
79876,UBA5,UNKNOWN,ORPHA:442835
6328,SCN3A,UNKNOWN,ORPHA:442835
781,CACNA2D1,UNKNOWN,ORPHA:442835
10659,CELF2,UNKNOWN,ORPHA:442835
774,CACNA1B,UNKNOWN,ORPHA:442835
51412,ACTL6B,UNKNOWN,ORPHA:442835
2290,FOXG1,UNKNOWN,ORPHA:442835
6506,SLC1A2,UNKNOWN,ORPHA:442835
8867,SYNJ1,UNKNOWN,ORPHA:442835
477,ATP1A2,UNKNOWN,ORPHA:442835
3745,KCNB1,UNKNOWN,ORPHA:442835
284111,SLC13A5,UNKNOWN,ORPHA:442835
22866,CNKSR2,UNKNOWN,ORPHA:442835
773,CACNA1A,UNKNOWN,ORPHA:442835
79947,DHDDS,UNKNOWN,ORPHA:442835
2626,GATA4,UNKNOWN,ORPHA:576232
5192,PEX10,UNKNOWN,ORPHA:247815
78987,CRELD1,UNKNOWN,ORPHA:576235
3476,IGBP1,UNKNOWN,ORPHA:52055
23312,DMXL2,UNKNOWN,ORPHA:453533
1041,CDSN,UNKNOWN,ORPHA:90368
121391,KRT74,UNKNOWN,ORPHA:90368
324,APC,UNKNOWN,ORPHA:247806
2623,GATA1,UNKNOWN,ORPHA:420611
4035,LRP1,UNKNOWN,ORPHA:79100
286,ANK1,UNKNOWN,ORPHA:251066
8659,ALDH4A1,UNKNOWN,ORPHA:79101
100134444,KCNJ18,UNKNOWN,ORPHA:79102
2556,GABRA3,UNKNOWN,ORPHA:79102
779,CACNA1S,UNKNOWN,ORPHA:79102
2521,FUS,UNKNOWN,ORPHA:79105
90993,CREB3L1,UNKNOWN,ORPHA:79105
64764,CREB3L2,UNKNOWN,ORPHA:79105
93986,FOXP2,UNKNOWN,ORPHA:251061
3785,KCNQ2,UNKNOWN,ORPHA:1949
3786,KCNQ3,UNKNOWN,ORPHA:1949
55975,KLHL7,UNKNOWN,ORPHA:157820
23529,CLCF1,UNKNOWN,ORPHA:157820
9244,CRLF1,UNKNOWN,ORPHA:157820
3845,KRAS,UNKNOWN,ORPHA:268114
4893,NRAS,UNKNOWN,ORPHA:268114
79798,ARMC5,UNKNOWN,ORPHA:189427
2778,GNAS,UNKNOWN,ORPHA:189427
1356,CP,UNKNOWN,ORPHA:48818
6392,SDHD,UNKNOWN,ORPHA:100093
286053,NSMCE2,UNKNOWN,ORPHA:436182
7518,XRCC4,UNKNOWN,ORPHA:436182
57492,ARID1B,UNKNOWN,ORPHA:251056
6785,ELOVL4,UNKNOWN,ORPHA:1955
19,ABCA1,UNKNOWN,ORPHA:31150
11107,PRDM5,UNKNOWN,ORPHA:90354
84627,ZNF469,UNKNOWN,ORPHA:90354
10265,IRX5,UNKNOWN,ORPHA:314555
23314,SATB2,UNKNOWN,ORPHA:576283
3073,HEXA,UNKNOWN,ORPHA:309192
339855,KY,UNKNOWN,ORPHA:496686
339855,KY,UNKNOWN,ORPHA:496689
84466,MEGF10,UNKNOWN,ORPHA:439212
8218,CLTCL1,UNKNOWN,ORPHA:453510
4913,NTHL1,UNKNOWN,ORPHA:454840
2157,F8,UNKNOWN,ORPHA:169805
2322,FLT3,UNKNOWN,ORPHA:589595
4297,KMT2A,UNKNOWN,ORPHA:589595
4299,AFF1,UNKNOWN,ORPHA:589595
2006,ELN,UNKNOWN,ORPHA:90348
10516,FBLN5,UNKNOWN,ORPHA:90348
5832,ALDH18A1,UNKNOWN,ORPHA:90348
3785,KCNQ2,UNKNOWN,ORPHA:439218
2157,F8,UNKNOWN,ORPHA:169808
4052,LTBP1,UNKNOWN,ORPHA:90349
30008,EFEMP2,UNKNOWN,ORPHA:90349
10516,FBLN5,UNKNOWN,ORPHA:90349
654,BMP6,UNKNOWN,ORPHA:465508
3077,HFE,UNKNOWN,ORPHA:465508
2157,F8,UNKNOWN,ORPHA:169802
9499,MYOT,UNKNOWN,ORPHA:268129
284086,NEK8,UNKNOWN,ORPHA:294415
27031,NPHP3,UNKNOWN,ORPHA:294415
2055,CLN8,UNKNOWN,ORPHA:1947
284111,SLC13A5,UNKNOWN,ORPHA:1946
79641,ROGDI,UNKNOWN,ORPHA:1946
64127,NOD2,UNKNOWN,ORPHA:90340
27286,SRPX2,UNKNOWN,ORPHA:1945
2903,GRIN2A,UNKNOWN,ORPHA:1945
2566,GABRG2,UNKNOWN,ORPHA:1945
5429,POLH,UNKNOWN,ORPHA:90342
6513,SLC2A1,UNKNOWN,ORPHA:1942
8831,SYNGAP1,UNKNOWN,ORPHA:1942
1173,AP2M1,UNKNOWN,ORPHA:1942
6323,SCN1A,UNKNOWN,ORPHA:1942
340533,NEXMIF,UNKNOWN,ORPHA:1942
1106,CHD2,UNKNOWN,ORPHA:1942
6529,SLC6A1,UNKNOWN,ORPHA:1942
114327,EFHC1,UNKNOWN,ORPHA:1941
1616,DAXX,UNKNOWN,ORPHA:100075
546,ATRX,UNKNOWN,ORPHA:100075
3073,HEXA,UNKNOWN,ORPHA:309185
2512,FTL,UNKNOWN,ORPHA:157846
55280,CWF19L1,UNKNOWN,ORPHA:453521
1063,CENPF,UNKNOWN,ORPHA:506307
2778,GNAS,UNKNOWN,ORPHA:57782
79751,SLC25A22,UNKNOWN,ORPHA:1935
150094,SIK1,UNKNOWN,ORPHA:1935
6792,CDKL5,UNKNOWN,ORPHA:1934
3736,KCNA1,UNKNOWN,ORPHA:1934
9091,PIGQ,UNKNOWN,ORPHA:1934
140679,SLC32A1,UNKNOWN,ORPHA:1934
2775,GNAO1,UNKNOWN,ORPHA:1934
81603,TRIM8,UNKNOWN,ORPHA:1934
2902,GRIN1,UNKNOWN,ORPHA:1934
79751,SLC25A22,UNKNOWN,ORPHA:1934
150094,SIK1,UNKNOWN,ORPHA:1934
8573,CASK,UNKNOWN,ORPHA:1934
23312,DMXL2,UNKNOWN,ORPHA:1934
2917,GRM7,UNKNOWN,ORPHA:1934
170302,ARX,UNKNOWN,ORPHA:1934
11284,PNKP,UNKNOWN,ORPHA:1934
6326,SCN2A,UNKNOWN,ORPHA:1934
51227,PIGP,UNKNOWN,ORPHA:1934
6324,SCN1B,UNKNOWN,ORPHA:1934
4761,NEUROD2,UNKNOWN,ORPHA:1934
8803,SUCLA2,UNKNOWN,ORPHA:1933
25978,CHMP2B,UNKNOWN,ORPHA:100070
5663,PSEN1,UNKNOWN,ORPHA:100070
2896,GRN,UNKNOWN,ORPHA:100070
54664,TMEM106B,UNKNOWN,ORPHA:100070
4137,MAPT,UNKNOWN,ORPHA:100070
54209,TREM2,UNKNOWN,ORPHA:100070
7415,VCP,UNKNOWN,ORPHA:100070
7187,TRAF3,UNKNOWN,ORPHA:1930
81622,UNC93B1,UNKNOWN,ORPHA:1930
148022,TICAM1,UNKNOWN,ORPHA:1930
7098,TLR3,UNKNOWN,ORPHA:1930
29110,TBK1,UNKNOWN,ORPHA:1930
25978,CHMP2B,UNKNOWN,ORPHA:100069
5663,PSEN1,UNKNOWN,ORPHA:100069
2896,GRN,UNKNOWN,ORPHA:100069
54664,TMEM106B,UNKNOWN,ORPHA:100069
4137,MAPT,UNKNOWN,ORPHA:100069
54209,TREM2,UNKNOWN,ORPHA:100069
2737,GLI3,UNKNOWN,ORPHA:672
351,APP,UNKNOWN,ORPHA:324723
4000,LMNA,UNKNOWN,ORPHA:300751
593,BCKDHA,UNKNOWN,ORPHA:268145
594,BCKDHB,UNKNOWN,ORPHA:268145
1629,DBT,UNKNOWN,ORPHA:268145
23314,SATB2,UNKNOWN,ORPHA:251028
4508,MT-ATP6,UNKNOWN,ORPHA:320360
100151683,RNU4ATAC,UNKNOWN,ORPHA:353298
54790,TET2,UNKNOWN,ORPHA:75564
23451,SF3B1,UNKNOWN,ORPHA:75564
81570,CLPB,UNKNOWN,ORPHA:445038
7157,TP53,UNKNOWN,ORPHA:668
5925,RB1,UNKNOWN,ORPHA:668
11200,CHEK2,UNKNOWN,ORPHA:668
10312,TCIRG1,UNKNOWN,ORPHA:667
1186,CLCN7,UNKNOWN,ORPHA:667
29887,SNX10,UNKNOWN,ORPHA:667
8600,TNFSF11,UNKNOWN,ORPHA:667
7512,XPNPEP2,UNKNOWN,ORPHA:100057
1908,EDN3,UNKNOWN,ORPHA:661
2668,GDNF,UNKNOWN,ORPHA:661
627,BDNF,UNKNOWN,ORPHA:661
10660,LBX1,UNKNOWN,ORPHA:661
283446,MYO1H,UNKNOWN,ORPHA:661
8929,PHOX2B,UNKNOWN,ORPHA:661
5009,OTC,UNKNOWN,ORPHA:664
242,ALOX12B,UNKNOWN,ORPHA:281122
59344,ALOXE3,UNKNOWN,ORPHA:281122
7051,TGM1,UNKNOWN,ORPHA:281122
4568,MT-TL2,UNKNOWN,ORPHA:663
4567,MT-TL1,UNKNOWN,ORPHA:663
4570,MT-TN,UNKNOWN,ORPHA:663
4574,MT-TS1,UNKNOWN,ORPHA:663
7051,TGM1,UNKNOWN,ORPHA:281127
2161,F12,UNKNOWN,ORPHA:100054
2581,GALC,UNKNOWN,ORPHA:206443
351,APP,UNKNOWN,ORPHA:324718
1387,CREBBP,UNKNOWN,ORPHA:353281
650,BMP2,UNKNOWN,ORPHA:261295
351,APP,UNKNOWN,ORPHA:324713
9342,SNAP29,UNKNOWN,ORPHA:66631
23314,SATB2,UNKNOWN,ORPHA:251019
2033,EP300,UNKNOWN,ORPHA:353284
3952,LEP,UNKNOWN,ORPHA:66628
51360,MBTPS2,UNKNOWN,ORPHA:659
162514,TRPV3,UNKNOWN,ORPHA:659
64065,PERP,UNKNOWN,ORPHA:659
2581,GALC,UNKNOWN,ORPHA:206448
710,SERPING1,UNKNOWN,ORPHA:100050
26128,KIFBP,UNKNOWN,ORPHA:66629
710,SERPING1,UNKNOWN,ORPHA:100051
5978,REST,UNKNOWN,ORPHA:654
129563,DIS3L2,UNKNOWN,ORPHA:654
675,BRCA2,UNKNOWN,ORPHA:654
9319,TRIP13,UNKNOWN,ORPHA:654
7490,WT1,UNKNOWN,ORPHA:654
10155,TRIM28,UNKNOWN,ORPHA:654
11281,POU6F2,UNKNOWN,ORPHA:654
2719,GPC3,UNKNOWN,ORPHA:654
